loan_id,age,gender,region,employment_status,employment_length,annual_income,credit_score,dti,loan_amount,purpose,interest_rate,ip_risk_score,has_document_mismatch,income_mismatch_ratio
2279,45,Male,Canterbury,Employed,9,63004.7,786,21.49,21070.33,car,0.091034272,9.7,0,1.17
2280,43,Female,Auckland,Employed,11,36840.6,645,18.23,15750.85,medical,0.254846305,37.2,0,1.13
2281,21,Female,Hawke's Bay,Employed,14,103533.33,698,13.56,70000,education,0.219395837,22,0,0.99
2282,31,Male,Gisborne,Unemployed,2,53184.99,740,19.95,70000,car,0.128648926,61,0,0.99
2283,50,Male,Southland,Employed,2,59961.92,624,12.9,17648.01,education,0.240044841,49.5,0,1.28
2284,28,Male,Bay of Plenty,Self-employed,1,61187.73,691,11.26,26667.92,home_improvement,0.200548443,26.2,0,1.13
2285,33,Other/Prefer not to say,West Coast,Employed,9,77939.23,792,20.65,13219.92,small_business,0.095970055,50.4,0,1.23
2286,43,Male,Northland,Employed,6,65509.17,660,11.76,30908.33,education,0.202848981,1,0,0.54
2287,46,Female,Southland,Employed,1,63334.07,744,25.22,15305.57,home_improvement,0.136192138,41.3,0,1.01
2288,35,Female,Southland,Unemployed,2,47624.44,672,9.39,11501.39,car,0.186078175,40.1,0,0.75
2289,32,Male,Waikato,Student,4,25268.27,788,24.62,9674.87,education,0.098184118,7.7,0,1.07
2290,52,Female,Manawatu-Whanganui,Student,4,33223.47,581,5.11,13456.61,medical,0.297541058,14.2,0,1.22
2291,55,Male,Bay of Plenty,Employed,11,100030.5,684,9.85,15487.02,other,0.21802501,40.9,0,1.55
2292,48,Female,Waikato,Unemployed,2,54103.32,591,31,31001.03,vacation,0.275919669,16.9,0,0.92
2293,39,Male,West Coast,Employed,12,43640.32,638,29.06,15498.04,car,0.253470835,36.1,0,0.95
2294,30,Female,Waikato,Unemployed,3,27964.91,638,8.52,6629.79,vacation,0.254387096,43.2,0,1.01
2295,30,Female,Canterbury,Part-time,7,23163.99,664,18.58,41454.06,medical,0.194853831,62.3,0,0.83
2296,43,Male,Canterbury,Employed,13,42625.95,609,7.97,16008.23,small_business,0.263790279,66.5,0,1.3
2297,42,Male,West Coast,Employed,12,110743.75,676,23.59,29486.33,education,0.194277192,49.1,0,1.06
2298,52,Male,Wellington,Self-employed,0,46532.23,708,20.22,3549.34,small_business,0.140203917,22.9,1,1.09
2299,45,Male,Northland,Unemployed,1,82655.27,588,17.67,6392.34,medical,0.273858675,24,0,1.2
2300,23,Female,Tasman,Employed,3,45265.78,642,14.16,2292.33,debt_consolidation,0.226703243,49.8,0,1
2301,49,Female,Manawatu-Whanganui,Part-time,3,95364.59,832,23.89,9120.9,medical,0.080007611,0.1,0,0.95
2302,28,Male,Waikato,Self-employed,5,52632.66,700,20.77,27095.48,small_business,0.149547952,34.4,0,1.1
2303,34,Female,Wellington,Employed,14,31039.38,571,6.5,17433.19,vacation,0.334473892,61.6,0,0.89
2304,41,Female,Taranaki,Employed,1,55313.41,596,17.66,17067.16,car,0.294954595,1.7,0,1.15
2305,58,Female,Hawke's Bay,Unemployed,3,195348.96,694,11.03,46552.62,other,0.219881843,46.7,1,1.38
2306,69,Male,Nelson,Employed,1,190245.98,686,19.41,19351.72,car,0.189645465,25,0,0.88
2307,44,Male,Otago,Employed,11,87034.73,645,17.87,15219.06,small_business,0.234015929,27.3,0,0.75
2308,36,Male,Waikato,Employed,17,59868.59,812,19.51,5560.48,education,0.087980212,8.7,0,1.03
2309,43,Female,Wellington,Self-employed,3,78001.52,837,22.45,30787.68,education,0.095064335,36.5,0,0.87
2310,47,Male,Northland,Self-employed,1,78609.98,664,8.83,70000,car,0.191559369,8.3,0,0.98
2311,35,Male,Canterbury,Employed,8,63462.88,732,19.04,3828.3,car,0.171922119,23.9,0,1.11
2312,56,Male,Tasman,Unemployed,6,84686.29,735,26.99,17998.06,medical,0.174178137,20.7,0,0.61
2313,40,Female,Waikato,Part-time,2,73649.94,743,24.73,10727.6,home_improvement,0.13828108,19.2,0,1.2
2314,43,Male,Waikato,Employed,11,53774.74,642,13.85,5819.17,education,0.231229708,15.9,0,0.82
2315,45,Male,Bay of Plenty,Unemployed,19,31729.07,796,19.87,8747.96,vacation,0.090386148,2.6,0,0.95
2316,42,Male,Northland,Part-time,4,49321.09,676,12.64,10130.76,home_improvement,0.203074707,19.1,0,0.91
2317,46,Male,Manawatu-Whanganui,Self-employed,4,105014.52,705,23.65,10571.78,car,0.147549678,5.7,0,0.92
2318,32,Female,Canterbury,Self-employed,2,63784.48,680,12.64,9819.73,car,0.212093224,15.5,0,1.47
2319,32,Male,Waikato,Employed,4,77832.53,672,6.27,15394.22,home_improvement,0.216952184,42,0,1.09
2320,27,Male,Hawke's Bay,Employed,3,54848.67,697,24.15,8958.53,education,0.187589363,16.2,0,1.19
2321,42,Female,Canterbury,Employed,2,34419.69,609,33.21,25306.77,vacation,0.292985404,27.7,0,1.02
2322,46,Male,Hawke's Bay,Unemployed,0,56329,562,25.98,8584.94,education,0.310796599,48.2,0,1.14
2323,43,Male,Otago,Part-time,1,35195.34,667,28.26,13743.05,car,0.194862458,43.4,0,1.14
2324,55,Female,Tasman,Employed,1,33872.85,627,9.49,70000,debt_consolidation,0.222448235,21.3,0,1.11
2325,38,Male,Marlborough,Employed,4,133990.54,713,26.45,10289.38,debt_consolidation,0.176745972,36.7,0,1.28
2326,45,Male,Southland,Employed,5,50518.3,706,26.13,7379.3,vacation,0.14636158,0,0,1.08
2327,27,Male,Marlborough,Unemployed,5,41658.13,681,23.07,6127.57,car,0.181091993,6,0,1.42
2328,34,Female,Gisborne,Employed,2,171599.47,769,7.07,6009.41,medical,0.120596972,45.2,0,1.18
2329,45,Female,Gisborne,Self-employed,3,105993.56,680,26.72,7467.63,other,0.199199713,46.2,0,0.79
2330,46,Female,Tasman,Employed,9,52012.38,593,24.74,7668.71,vacation,0.278139171,25.3,0,0.92
2331,35,Female,Manawatu-Whanganui,Employed,3,84012.79,667,17.65,33358.79,debt_consolidation,0.195925493,41.9,0,1.3
2332,37,Male,Marlborough,Employed,22,56425.11,750,15,1708.53,other,0.134431877,32.9,1,1.08
2333,23,Male,West Coast,Student,3,42896.04,567,25.9,8449.38,car,0.334213193,18.5,1,1.19
2334,34,Female,Otago,Self-employed,5,86418.52,674,7.56,42046.83,education,0.215038642,52.3,0,1.25
2335,47,Female,Southland,Part-time,0,53506.66,715,13.91,7912.5,education,0.168656149,57.8,0,0.82
2336,44,Male,Waikato,Employed,5,68012.13,839,32.7,17818.1,vacation,0.093178558,27,0,1.43
2337,43,Female,Bay of Plenty,Employed,10,119965.62,752,10.62,24177.31,vacation,0.12286427,40.8,0,0.97
2338,38,Male,West Coast,Employed,14,112293.4,688,31.79,2764.95,medical,0.190289674,11.3,0,0.89
2339,38,Male,Manawatu-Whanganui,Part-time,30,46727.43,711,15.05,55114.07,debt_consolidation,0.150330348,0,0,0.9
2340,31,Male,Tasman,Unemployed,2,87008.54,566,13.28,2400.31,medical,0.307900804,44,0,1.26
2341,45,Male,Southland,Employed,4,33038.5,617,26.05,3892.21,debt_consolidation,0.26676832,4.8,0,0.99
2342,42,Female,Gisborne,Unemployed,3,85168.85,719,22.46,11054.02,education,0.154806319,49,0,0.86
2343,43,Female,Nelson,Employed,4,71057.15,690,34.27,13276.88,vacation,0.214144558,18.5,0,1.04
2344,33,Male,Bay of Plenty,Employed,1,81595.56,697,15.55,33261.73,small_business,0.193801974,34.9,0,0.7
2345,18,Male,Nelson,Employed,10,54375.87,682,13.37,28430.34,small_business,0.192240095,19.1,1,0.87
2346,49,Female,Tasman,Student,12,226972.77,680,19.78,9002.09,home_improvement,0.190008247,24.5,0,0.8
2347,33,Male,Wellington,Employed,3,37849.11,686,15.79,25234.67,home_improvement,0.212366586,8.3,0,0.96
2348,29,Female,Taranaki,Employed,2,116433.27,617,25.56,39532.51,other,0.292054774,32.3,0,1.28
2349,45,Male,Northland,Employed,1,35000.71,666,22.98,38840.71,vacation,0.184406537,54.9,0,1.22
2350,34,Female,Wellington,Employed,6,87969.82,605,20.33,17953.47,medical,0.271690717,16.3,0,1.26
2351,49,Male,Tasman,Employed,2,91822.86,643,35.76,11618.89,debt_consolidation,0.23978559,13.4,0,1.37
2352,44,Male,Otago,Employed,12,67179.81,752,1.37,14308.81,medical,0.120272773,62,0,0.91
2353,45,Male,Hawke's Bay,Employed,6,48288.46,669,15.51,70000,home_improvement,0.192326298,50.3,0,1.03
2354,24,Male,Gisborne,Part-time,5,70744.03,716,17.24,14478.82,other,0.157028184,34.9,0,1.01
2355,50,Male,Otago,Employed,4,76293.94,687,26.46,10144.05,small_business,0.187844747,23.3,0,0.63
2356,41,Female,Southland,Employed,0,190251.93,657,23.54,11573.43,car,0.249660654,0,0,0.79
2357,34,Male,Manawatu-Whanganui,Employed,13,38512.51,619,11.59,30541.07,other,0.260409696,8.9,0,1.08
2358,39,Male,Gisborne,Employed,5,46564.53,656,8.81,18923.88,car,0.221064434,67.5,0,1.04
2359,20,Female,Tasman,Unemployed,26,77109.66,691,12.6,35213.34,small_business,0.211817138,20.7,0,1.15
2360,42,Female,Manawatu-Whanganui,Employed,4,55743.18,715,15.94,9209.71,car,0.150417106,14.9,0,1.2
2361,28,Other/Prefer not to say,Otago,Student,6,61213.19,687,29.41,5012.09,home_improvement,0.195078438,51.1,0,0.69
2362,24,Female,West Coast,Unemployed,0,123544.12,719,22.92,27952.49,debt_consolidation,0.151056708,0,0,1.22
2363,23,Male,Waikato,Unemployed,5,18000,589,9.52,18149.38,small_business,0.272850921,31.9,0,1.07
2364,49,Female,Otago,Employed,7,45404.79,732,14.92,8369.61,education,0.165655825,65.9,0,1.08
2365,32,Female,Manawatu-Whanganui,Employed,8,22850.33,612,27.75,38617.2,other,0.266231541,25,0,1.35
2366,53,Female,Manawatu-Whanganui,Self-employed,7,31718.41,739,16.78,25242,education,0.178947817,35.3,0,1.02
2367,33,Male,Canterbury,Student,1,275107.51,710,26.62,5841.17,debt_consolidation,0.167578416,22.5,0,1.41
2368,21,Male,Auckland,Self-employed,19,93064.07,568,20.7,12954.35,car,0.332092157,10,1,0.91
2369,27,Male,Bay of Plenty,Employed,27,115045.33,724,23.12,9188.7,education,0.170874834,24.7,0,0.83
2370,50,Female,Nelson,Employed,0,61934.01,740,33.36,22179.98,medical,0.120065042,41.2,0,1.16
2371,36,Female,Southland,Self-employed,14,102474.66,755,17.57,11526.09,education,0.134163251,46,0,0.94
2372,33,Female,Tasman,Unemployed,2,22521.01,634,10.11,8427.06,vacation,0.221832707,51,0,1.08
2373,40,Male,Wellington,Employed,6,121190.82,691,13.08,19025.86,small_business,0.212531866,57,0,1.45
2374,43,Female,Gisborne,Employed,2,39744.87,722,18.22,42195.09,other,0.144361903,1.4,0,1.19
2375,49,Female,Otago,Employed,17,47256.86,724,18.12,15610.29,car,0.153720608,54.4,0,1.06
2376,52,Male,Canterbury,Self-employed,1,88012.42,705,13.28,16948.29,car,0.164920869,53.6,0,0.86
2377,34,Female,Southland,Unemployed,3,78590.85,654,28.94,7737.72,debt_consolidation,0.246878675,11.6,0,0.77
2378,25,Male,Nelson,Unemployed,3,68385.4,739,19.06,8871.69,medical,0.151287524,38.1,0,1.09
2379,34,Female,Waikato,Self-employed,2,28689.45,740,23.27,23889.14,small_business,0.12342187,34.1,0,1.47
2380,41,Female,Marlborough,Employed,5,69011.66,671,6.63,16006.73,debt_consolidation,0.200096984,37.5,0,1.06
2381,28,Female,Southland,Self-employed,1,115668.01,633,6.4,25534.7,home_improvement,0.258415685,16.2,0,1.15
2382,28,Female,Manawatu-Whanganui,Part-time,6,47223.66,636,12.8,5496.61,debt_consolidation,0.241182993,34,0,1.41
2383,41,Female,Tasman,Part-time,20,143072.21,762,24.29,36956.8,home_improvement,0.121625306,26.2,0,1.39
2384,38,Female,Otago,Student,8,38504.38,737,5.49,21257.69,car,0.166508471,69.3,0,1.06
2385,38,Male,Southland,Employed,10,65255.87,679,9.49,39506.91,debt_consolidation,0.207823661,13.9,0,1.03
2386,30,Female,Tasman,Unemployed,2,163299.17,668,3.11,14679.98,medical,0.207739889,11.9,0,0.77
2387,36,Male,Manawatu-Whanganui,Student,2,43187.34,574,0.9,27127.25,other,0.3273653,31.1,0,0.89
2388,29,Male,Hawke's Bay,Self-employed,4,122336.88,675,21.51,38023.22,small_business,0.214979353,26.5,0,0.94
2389,47,Female,Canterbury,Employed,0,212550.3,609,30.14,56550.64,medical,0.26284433,11.8,0,0.85
2390,48,Female,Otago,Part-time,15,72025.03,690,23.35,48128.04,vacation,0.211149492,48,0,1.08
2391,20,Male,Hawke's Bay,Employed,1,47378.9,751,20.55,22914.88,medical,0.133644068,25.4,0,1.36
2392,29,Male,Nelson,Employed,12,40884.21,621,15.63,17591.72,education,0.249468932,26.6,1,1.3
2393,23,Male,Taranaki,Employed,0,142187.82,694,20.64,8155.06,vacation,0.209230082,0,0,1.17
2394,31,Male,Gisborne,Self-employed,9,139826.7,740,16.85,5895.38,small_business,0.128011172,51.3,0,1.22
2395,37,Male,West Coast,Employed,1,155084.91,693,22.88,3213.84,education,0.185760135,33.2,0,0.93
2396,24,Female,Tasman,Employed,0,63731.84,649,14.73,7669.38,education,0.245508055,66.3,0,1.27
2397,29,Male,Nelson,Unemployed,6,121155.09,681,21.9,13389.27,debt_consolidation,0.197392759,49.6,0,0.76
2398,28,Male,Canterbury,Unemployed,2,63122.9,737,3.2,3685.87,small_business,0.153664858,30.1,0,1.28
2399,40,Male,Otago,Unemployed,6,38265.71,696,1.23,7155.99,car,0.184190087,33,0,1.09
2400,39,Other/Prefer not to say,Nelson,Employed,4,127599.1,680,27.82,20336.86,small_business,0.185827257,24.8,0,0.89
2401,31,Male,Otago,Self-employed,1,173245.46,749,11.52,9210.9,other,0.138883256,26.9,0,0.91
2402,40,Male,Northland,Employed,13,35234.51,711,28.37,21061.07,education,0.177774674,77.7,0,0.86
2403,33,Male,Southland,Employed,3,34838.69,608,22.4,17906.64,car,0.270417704,0.1,0,0.85
2404,35,Female,Nelson,Employed,7,66578.15,718,12.78,18354.32,other,0.175789563,27.5,0,0.69
2405,55,Female,Southland,Student,3,115360.78,737,18.43,18584.99,car,0.155158453,10.5,0,1.29
2406,51,Male,Canterbury,Employed,5,32920.51,606,16.94,17962.35,other,0.268155325,0,0,1.21
2407,25,Male,Canterbury,Employed,2,74484.92,544,26.36,17298.16,home_improvement,0.309220165,38.3,0,0.66
2408,46,Male,Nelson,Employed,1,45610.19,617,10.6,8431.29,home_improvement,0.298541996,30.3,0,1.38
2409,46,Female,Manawatu-Whanganui,Employed,4,98976.73,674,24.79,15296.44,other,0.219705202,34.2,0,1.15
2410,27,Female,Gisborne,Part-time,3,40271.95,741,12.05,33774.76,medical,0.138274929,68.6,1,1.11
2411,46,Male,Otago,Part-time,2,103282.62,627,7.26,17534.31,home_improvement,0.255644247,9.9,0,0.81
2412,53,Male,Bay of Plenty,Employed,6,59113.44,713,7.76,29657.03,education,0.176105288,87.8,0,1.2
2413,27,Male,Bay of Plenty,Employed,6,37043.87,506,10.75,38795.94,medical,0.331192103,16.3,0,1.15
2414,29,Male,Marlborough,Employed,0,67531.98,691,11.33,19146.07,medical,0.195874995,10.8,0,1.33
2415,48,Female,West Coast,Unemployed,2,20319.95,656,14.68,26444.3,vacation,0.256460023,29,0,1.26
2416,41,Male,Bay of Plenty,Employed,3,46475.74,806,16.31,18798.08,medical,0.087183626,47.1,0,1.36
2417,44,Male,Tasman,Employed,1,79585.18,566,13.08,13215.02,medical,0.32265554,27.2,0,0.89
2418,41,Male,Taranaki,Employed,1,22450.98,679,14.76,22852.68,home_improvement,0.190829806,28.8,0,1.05
2419,42,Female,Otago,Employed,0,18000,566,29.31,19683.14,car,0.312853789,49.9,0,0.97
2420,25,Female,Nelson,Employed,28,18000,647,14.05,21098.54,medical,0.222986427,62,0,1.23
2421,48,Male,Nelson,Employed,7,144122.61,578,14.76,5326.38,debt_consolidation,0.331810597,56,0,1.19
2422,50,Male,Otago,Employed,0,62074.29,818,13.87,8090,other,0.09676506,84.4,0,1.24
2423,36,Male,Hawke's Bay,Employed,0,47224.27,659,24.5,6534.77,small_business,0.232239609,46.7,0,1.22
2424,38,Female,Nelson,Part-time,6,114603.7,667,0.44,21907.34,medical,0.186925327,62.5,0,0.69
2425,23,Male,Northland,Employed,3,50994.48,677,14.88,27038.47,home_improvement,0.212318474,16.2,0,1.28
2426,43,Female,Southland,Employed,8,76360.41,612,16.99,23628.18,small_business,0.289446658,27.2,0,1.37
2427,44,Female,Canterbury,Part-time,13,66012.26,743,6.68,11694.5,medical,0.120086037,42.1,0,1
2428,37,Female,Manawatu-Whanganui,Student,5,48998.4,718,13.68,27010.93,education,0.169611527,22.5,0,1.13
2429,49,Male,Northland,Employed,1,77546.27,735,12.4,9686.17,medical,0.173830334,44.9,0,0.96
2430,35,Female,Marlborough,Self-employed,8,103373.02,607,17.74,17324.81,medical,0.299558892,22.6,0,1.21
2431,44,Female,Hawke's Bay,Employed,16,58174.28,748,13.11,22897.34,other,0.138453406,55.8,0,1.1
2432,28,Male,Otago,Unemployed,4,49306.4,741,3.76,16816,car,0.116056841,43.4,0,1.21
2433,38,Male,Wellington,Part-time,6,52925.21,666,24.8,24438.2,education,0.209358097,21.6,0,1.1
2434,36,Male,Southland,Employed,2,18000,734,18.85,13748.04,medical,0.140016295,82.6,0,1.08
2435,40,Male,Nelson,Employed,2,77032.16,696,19.06,24691.06,medical,0.217033959,2.1,0,1.04
2436,34,Male,Canterbury,Employed,7,31466.41,584,29.6,8836.66,debt_consolidation,0.284439207,27.9,1,1.73
2437,37,Female,Southland,Self-employed,13,94842.58,669,13.66,8605.31,medical,0.215374504,54.3,1,0.89
2438,46,Male,Taranaki,Self-employed,5,61567.42,651,28.84,15312.99,education,0.250773047,20.7,0,1.06
2439,34,Female,Bay of Plenty,Self-employed,8,69231.77,685,19,6127.5,home_improvement,0.202829566,4.2,0,0.85
2440,22,Male,Taranaki,Employed,1,98947.04,741,9.97,42754.3,car,0.138202528,9.7,0,0.95
2441,55,Other/Prefer not to say,Gisborne,Employed,1,37280.6,582,17.76,17624.59,debt_consolidation,0.296771069,47.2,0,1.24
2442,52,Male,Otago,Self-employed,4,81120.55,653,25.78,22125.2,home_improvement,0.238479862,40.8,0,1.16
2443,25,Female,Hawke's Bay,Employed,1,76321.9,631,6.08,12476.46,small_business,0.238876966,39.5,0,1.1
2444,45,Male,Nelson,Employed,5,58178.67,633,19.34,21482.86,small_business,0.24196811,39.3,0,1.22
2445,33,Male,Gisborne,Employed,2,37243.43,631,27.75,24220.14,home_improvement,0.22237929,50.3,0,1.24
2446,41,Female,Gisborne,Unemployed,8,92900.62,684,27.81,14350.47,home_improvement,0.210039276,0,0,1.05
2447,41,Male,Tasman,Self-employed,8,99132.76,711,12.57,10100.93,vacation,0.174374595,75.8,0,0.75
2448,36,Female,Wellington,Student,3,69584.96,701,11.27,6765.82,small_business,0.155987443,12.2,0,1.29
2449,30,Female,Waikato,Employed,1,34199.32,691,9.94,30933.58,other,0.191572803,28.2,0,1.09
2450,31,Male,Bay of Plenty,Part-time,5,47366.62,717,20.91,5076.02,debt_consolidation,0.160577169,52.7,0,1.04
2451,29,Female,Nelson,Unemployed,25,62689.1,823,12.71,12099.53,medical,0.087364378,28,0,1.08
2452,30,Female,Manawatu-Whanganui,Employed,5,98246.93,688,24.89,7559.02,car,0.21255709,34.3,0,1.14
2453,37,Male,Otago,Employed,0,25135.81,741,6.56,11483.86,small_business,0.139812922,4.1,0,1.08
2454,31,Female,Auckland,Employed,0,46344.62,738,19.86,14288.91,other,0.166081801,9,0,1.11
2455,45,Female,Wellington,Part-time,2,51048.89,787,18.09,14829.02,vacation,0.09362715,2,0,0.89
2456,53,Male,Wellington,Employed,1,61834.06,714,16.92,16205.99,small_business,0.141395542,38.1,0,1.21
2457,32,Male,Marlborough,Employed,8,29772.71,629,22.57,8524.14,car,0.222103634,40.8,0,1.13
2458,40,Female,Tasman,Employed,9,57046.55,698,14.81,23941.02,medical,0.20043366,39.8,0,1.07
2459,43,Male,Canterbury,Unemployed,1,53952.13,695,28.35,6559.96,car,0.211299011,35.5,0,0.56
2460,43,Male,Tasman,Employed,2,34877.16,729,10.16,8779.26,home_improvement,0.172772578,47,0,0.96
2461,39,Male,Taranaki,Employed,1,60558.31,628,25.8,14131.27,education,0.250099681,62.5,0,1.04
2462,45,Female,Bay of Plenty,Employed,12,46978.3,756,7.9,70000,medical,0.137123292,0,0,0.92
2463,43,Male,Otago,Employed,3,87508.76,680,17.42,21133.29,medical,0.186044252,64.5,0,1.19
2464,26,Male,Auckland,Employed,5,38213.57,730,9.85,4849.62,car,0.148078334,33.9,0,1.1
2465,47,Female,Southland,Employed,3,68599.67,699,11.12,19565.39,car,0.198488619,58.3,0,1.13
2466,47,Male,Bay of Plenty,Unemployed,5,40018.99,687,14.22,14281.05,education,0.19541489,5.1,0,1.23
2467,30,Female,Tasman,Unemployed,2,45355.65,694,15.7,11272.28,education,0.199114206,27.9,0,0.85
2468,38,Other/Prefer not to say,Tasman,Unemployed,2,77692.77,720,29.2,10202.52,education,0.158098997,29.3,0,1.02
2469,45,Female,Hawke's Bay,Employed,5,74829.93,798,18.54,17303.67,home_improvement,0.087031927,36.7,0,1.2
2470,36,Female,Gisborne,Unemployed,4,50611.25,559,24.73,12686.96,debt_consolidation,0.308201499,38.5,0,0.92
2471,49,Male,Auckland,Employed,2,55298.23,712,9.05,23362.14,small_business,0.167896874,1.6,0,1.29
2472,62,Female,Northland,Employed,1,27172.99,683,20.07,6015.65,small_business,0.200500219,37.9,0,0.93
2473,30,Male,West Coast,Part-time,2,150813.78,669,24.9,6448.1,debt_consolidation,0.214163449,0,0,1.3
2474,24,Male,Northland,Unemployed,3,98185.75,538,13.24,17269.18,debt_consolidation,0.33721294,46,0,0.86
2475,41,Male,Wellington,Employed,5,96087.2,715,20.4,18153.82,education,0.150420583,26.9,0,1.56
2476,45,Male,West Coast,Student,12,24962.33,673,15.85,27799.44,education,0.192827578,30.1,0,1.38
2477,36,Female,Southland,Part-time,0,45471.84,630,17.35,8114.46,medical,0.253278399,28.2,0,1.01
2478,53,Male,Nelson,Self-employed,1,53178.79,683,13.87,8170.67,education,0.199002738,0,0,1.36
2479,25,Female,Hawke's Bay,Self-employed,1,20404.4,662,11.19,5377.32,other,0.188535736,6.3,0,0.88
2480,45,Female,Gisborne,Unemployed,3,110869.89,575,30.15,15968.09,other,0.32169355,59.2,0,1.27
2481,32,Female,Nelson,Employed,3,155511.23,685,15.84,6680.58,home_improvement,0.211555424,55.1,0,1.09
2482,55,Male,Nelson,Employed,7,223978.09,715,39.12,22655.69,debt_consolidation,0.177537451,59.7,0,0.82
2483,58,Female,Gisborne,Unemployed,1,34704.07,647,19.75,30480.92,debt_consolidation,0.229726164,63,1,0.37
